"","Actinomyces","Adlercreutzia","Agathobacter","Akkermansia","Alistipes","Allisonella","Alloprevotella","Anaerofilum","Anaerostipes","Angelakisella","Atopobium","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Butyricicoccus","Butyricimonas","Butyrivibrio","CAG-352","CAG-56","Caproiciproducens","Catenibacterium","Christensenellaceae_R-7_group","Citrobacter","Clostridium_sensu_stricto_1","Collinsella","Coprobacter","Coprococcus_1","Coprococcus_2","Coprococcus_3","Desulfovibrio","Dialister","DNF00809","Dorea","DTU089","Eggerthella","Eisenbergiella","Enterococcus","Enterorhabdus","Erysipelatoclostridium","Erysipelotrichaceae_UCG-003","Escherichia/Shigella","Ezakiella","Faecalibacterium","Family_XIII_AD3011_group","Family_XIII_UCG-001","Flavonifractor","Fournierella","Fusicatenibacter","Fusobacterium","GCA-900066225","GCA-900066575","Gemella","Gordonibacter","Granulicatella","Haemophilus","Holdemanella","Holdemania","Howardella","Hungatella","Intestinibacter","Intestinimonas","Klebsiella","Lachnoclostridium","Lachnospira","Lachnospiraceae_AC2044_group","Lachnospiraceae_FCS020_group","Lachnospiraceae_ND3007_group","Lachnospiraceae_NK4A136_group","Lachnospiraceae_NK4B4_group","Lachnospiraceae_UCG-001","Lachnospiraceae_UCG-003","Lachnospiraceae_UCG-004","Lachnospiraceae_UCG-010","Lactobacillus","Lactococcus","Leuconostoc","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methanosphaera","Mogibacterium","Negativibacillus","Odoribacter","Oscillibacter","Oscillospira","Parabacteroides","Paraprevotella","Parasutterella","Peptococcus","Peptoniphilus","Phascolarctobacterium","Porphyromonas","Prevotella","Prevotella_2","Prevotella_6","Prevotella_7","Prevotella_9","Pseudomonas","Rikenellaceae_RC9_gut_group","Romboutsia","Roseburia","Rothia","Ruminiclostridium_5","Ruminiclostridium_6","Ruminiclostridium_9","Ruminococcaceae_NK4A214_group","Ruminococcaceae_UCG-002","Ruminococcaceae_UCG-003","Ruminococcaceae_UCG-004","Ruminococcaceae_UCG-005","Ruminococcaceae_UCG-009","Ruminococcaceae_UCG-010","Ruminococcaceae_UCG-013","Ruminococcaceae_UCG-014","Ruminococcus_1","Ruminococcus_2","Sellimonas","Senegalimassilia","Shuttleworthia","Slackia","Solobacterium","Streptococcus","Subdoligranulum","Sutterella","Terrisporobacter","Turicibacter","Tyzzerella","Tyzzerella_3","Tyzzerella_4","UBA1819","Veillonella","Weissella"
"30986",81.9415064218248,0,5809.65280530738,0,94.2327323850985,173.715993614269,1152.09758029086,0,18.0271314128015,9.83298077061898,26.2212820549839,928.397267759275,21.3047916696745,563.757564182155,87.6774118713525,1286.48165082265,401.513381466942,0,0,0,10.6523958348372,8.19415064218248,0,947.243814236295,0,109.801618605245,1819.10144256451,0,45.8872435962219,57.3590544952774,107.34337341259,8052.39183607272,588.340016108702,9.83298077061898,282.698197155296,0,0,0,0,322.84953530199,0,106.523958348372,548.188677962008,3976.62130665116,12095.3857629256,42.6095833393489,12.2912259632737,25.4018669907657,0,624.394278934305,14.7494711559285,6.55532051374598,20.4853766054562,40.1513381466942,0,38.5125080182577,359.723213191811,484.274302952985,11.4718108990555,15.5688862201467,0,26.2212820549839,0,380.208589797267,294.170008054351,77.0250160365153,8.19415064218248,65.5532051374598,42.6095833393489,1489.69658674877,0,75.3861859080788,0,0,113.079278862118,558.021658732627,0,0,27.0406971192022,7.37473557796423,18.8465464770197,7.37473557796423,0,88.4968269355708,81.9415064218248,7.37473557796423,36.8736778898212,0,760.417179594534,62.2755448805869,0,0,539.994527319825,6913.40489680936,2967.10194753428,1402.83858994164,0,1520.01494412485,3701.29784507383,1731.42403069316,0,58.9978846237139,215.506161889399,1225.8449360705,53.2619791741861,177.81306893536,0,12.2912259632737,982.478661997679,1408.57449539117,54.9008093026226,0,102.426883027281,0,17.2077163485832,245.824519265474,295.808838182788,526.883886292334,122.092844568519,4.91649038530949,111.440448733682,0,516.231490457496,4.91649038530949,7088.75972055206,8020.43464856821,25.4018669907657,0,0,90.9550721282255,0,0,108.982203541027,1133.25103381384,579.326450402301
"30992",250.491154363705,735.694492737496,1721.8801398387,36.4888689427445,8.87567082391081,8.87567082391081,0,0,1028.59162992655,2.9585569413036,97.632379063019,1569.02136453801,0,224.850327539074,0,16664.5650647161,26.6270124717324,0,0,0,20.7098985891252,0,0,16.7651560007204,0,0,21774.9790879945,0,293.883322836158,0,200.195686361544,11.8342277652144,10.8480421181132,0,4067.02960864536,26.6270124717324,138.065990594168,0,2449.68514739938,0,0,219.919399303568,137.079804947067,0,5085.7593821009,1312.6130962917,31.5579407072385,10.8480421181132,0,2483.21545940083,0,0,0,31.5579407072385,288.952394600652,144.969290123877,0,0,0,0,0,0,203.154243302848,0,0,41.4197971782505,0,108.480421181132,0,71.0053665912865,0,50.2954680021613,0,0,12.8204134123156,41.4197971782505,218.933213656467,56.2125818847685,154.831146594889,71.0053665912865,0,4.93092823550601,0,44.3783541195541,0,0,9.86185647101202,0,51.2816536492625,360.94394683904,0,0,1.9723712942024,121.300834593448,0,142.996918829674,44.3783541195541,0,20.7098985891252,302.758993660069,0,0,5847.09470166302,142.996918829674,59.1711388260721,23.6684555304288,0,0,1788.94076384158,1175.53329134463,0,0,572.973860965798,0,3.94474258840481,217.947028009366,0,314.593221425283,3438.82935144189,60.1573244731733,0,0,10.8480421181132,0,20933.7627310172,5131.12392186755,0,0,0,0,0,0,748.514906149812,0,2258.36513186175
"30993",53.3859834165889,0,10406.3122489447,239.24829605212,110.726484123295,0,0,0,608.995662678125,0,0,4990.60082012853,0,5020.25969980441,45.4769488363535,2540.77735890062,85.0221217375304,0,0,0,69.2040525770596,0,0,620.859214548478,0,438.951419203064,211.566675021297,0,229.362002826826,1318.83151625425,792.880716668598,0,2159.16644040426,0,1912.00910977191,0,0,0,577.359524357183,102.81744954306,0,160.157950249767,0,63.2722766418831,2728.61693018121,276.816210308239,0,0,0,646.563576934243,0,47.4542074814123,0,13.8408105154119,0,0,0,0,0,0,0,0,140.385363799178,187.83957128059,136.43084650906,521.996282295536,0,51.40872477153,146.317139734355,1210.08229077601,0,0,0,0,0,102.81744954306,0,0,0,0,0,0,0,0,0,0,59.3177593517654,0,0,136.43084650906,0,0,0,0,0,94.9084149628247,0,322.293159144592,0,0,0,0,189.816829925649,1518.53463940519,0,144.339881089296,1906.07733383673,0,326.24767643471,3610.47428587745,316.361383209416,0,90.953897672707,0,13.8408105154119,1020.26546085037,1870.48667822567,2392.4829605212,3387.0440589858,0,0,0,0,0,142.362622444237,1745.91938358696,0,0,0,61.2950179968243,0,0,90.953897672707,239.24829605212,3.95451729011769
"30994",9.5076418530726,17.2866215510411,1248.09407598517,12.1006350857288,98.5337428409343,63.0961686613,4501.4362518911,0,73.4681415919247,0,1.72866215510411,11614.016689067,0,19.0152837061452,0,2410.61937529268,554.036220710867,120.142019779736,0,0,97.6694117633822,0,1544.55963558552,409.692930759674,0,216.082769388014,9.5076418530726,0,164.22290473489,618.861051527271,387.220322743321,0,1783.97934406744,0,977.558448711374,0,0,0,2.59299323265616,0,0,39.7592295673945,2908.47407596266,4.32165538776027,7619.94277969892,57.0458511184356,76.0611348245808,151.25793857161,0,304.244539298323,3.45732431020822,0,28.5229255592178,0,27.6585944816658,0,9.5076418530726,0,0,0,0,0,188.424174906348,124.463675167496,1931.77995832884,278.314606971762,42.3522228000507,63.9604997388521,201.389141069629,3288.77975008557,0,12.1006350857288,0,115.820364391975,299.058552833011,0,0,1.72866215510411,98.5337428409343,0,0,27.6585944816658,0,0,66.5534929715082,232.505059861503,63.9604997388521,14.6936283183849,394.999302441289,564.408193641492,0,0,2.59299323265616,6567.18752724051,57.0458511184356,12.1006350857288,5332.92274849618,59.6388443510918,0,28070.0160745805,10.3719729306247,0,28.5229255592178,1560.11759498146,0,468.467444033214,415.743248302538,19.0152837061452,182.373857363484,856.552097854086,140.021634563433,0,371.662363347384,0,0,704.429828204925,792.591598115234,1264.51636645866,5116.83997910816,0,0,130.51399271036,0,0,78.654128057237,1401.94500778943,42.3522228000507,0,12.9649661632808,28.5229255592178,0,0,18.1509526285932,540.206923470034,0
"30995",21.1666294203653,0,122.543644012641,34734.9958953832,2981.15264888935,65.7279545158713,0,0,50.1314907324442,0,0,10347.6967037402,2354.5090147338,5257.12232814231,1595.29543841911,107.504196792908,140.925190614538,32.3069606942418,0,0,6.68419876432589,0,69.6270704617281,6.12718220063207,0,0,0,58.4867391878516,0,0,0,4.4561325095506,62.9428716974022,0,36.2060766400986,40.6622091496492,305.80209346791,15.5964637834271,0,0,0,14.4824306560394,1096.20859734945,7.24121532801972,1424.29135336511,6.12718220063207,0,248.429387407446,0,20.6096128566715,1.11403312738765,0,0,0,202.754029184552,0,1541.82184830451,248.98640397114,2.78508281846912,0,0,0,200.525962929777,930.217661368687,56.8156894967701,1047.19113974439,0,0,0,299.674911267278,0,0,0,8.35524845540737,69.6270704617281,0,0,0,0,1601.42262061975,0,0,0,0,0,11.1403312738765,565.928828712926,11.6973478375703,71.2981201528095,0,36.2060766400986,0,0,10584.4287433101,39.5481760222615,28.9648613120789,0,0,0,824.38451426686,0,0,0,164.876902853372,17.8245300382024,182.144416327881,61.8288385700145,120.87259432156,0,334.209938216295,305.80209346791,0,0,0,0,124.771710267417,155.964637834271,362.060766400986,0,0,0,0,1273.89688116778,0,181.587399764187,2932.69220784799,49.0174576050565,0,0,0,0,0,267.367950573036,5765.67845079478,0
"30996",0,0,5380.555378032,5532.44120380566,2447.26036777814,7.59429128868313,0,0,24.6814466882202,0,0,3728.79702274342,377.815991611986,736.646255002263,28.4785923325617,681.587643159311,527.803244563477,0,0,0,41.7686020877572,0,0,2012.48719150103,0,1141.04226612464,3126.94943811528,0,32.2757379769033,1452.40820896065,168.9729811732,37.9714564434156,36251.3494665289,49.3628933764403,343.641680812911,0,0,0,79.7400585311728,0,0,113.914369330247,1395.45102429552,17.087155399537,28674.1453332453,28.4785923325617,55.0586118429527,32.2757379769033,0,39.8700292655864,0,0,15.1885825773663,0,0,0,252.510185348714,0,0,0,0,15.1885825773663,24.6814466882202,279.090204859105,873.34349819856,1277.73950932094,0,41.7686020877572,34.1743107990741,956.880702374074,24.6814466882202,36.0728836212448,0,34.1743107990741,96.8272139307099,0,0,0,30.3771651547325,0,0,0,0,0,0,0,22.7828738660494,0,176.567272461883,0,39.8700292655864,0,3.79714564434156,1598.5983162678,13.2900097551955,5.69571846651234,0,0,0,265.800195103909,0,0,269.597340748251,4951.4779202214,11.3914369330247,641.717613893724,311.365942836008,9.49286411085391,539.194681496502,1211.28946054496,36.0728836212448,0,119.610087796759,20.8843010438786,93.0300682863683,1892.87710370427,10715.5450083319,920.807818752829,11061.085261967,0,60.754330309465,0,0,0,448.063186032304,13043.1952883133,75.9429128868313,17.087155399537,24.6814466882202,0,0,0,18.9857282217078,286.684496147788,55.0586118429527
"30997",14.7152930806058,115.692649047521,9676.06633634728,3443.88600476108,3615.90270663437,7.6113584899685,0,0,1860.2160149483,8.62620628863096,11.6707496846184,21943.5465265792,520.616920713845,371.941718209794,262.845579853579,5017.91494048656,139.541572316089,42.1161836444923,11.1633257852871,0,106.051594960228,0,0,1972.86412059983,0,488.141791156646,8.11878238929973,8.62620628863096,95.3956930742718,0,473.42649807604,5.58166289264356,1114.30288293139,16.2375647785995,782.955076668092,13.1930213826121,61.3982918190792,0,0,154.764289296026,264.367851551572,2596.99551677725,48.2052704364671,0,7168.37742585233,298.365252806765,8.62620628863096,52.7720855304482,121.781735839496,1185.84965273709,243.056047779661,10.1484779866247,10.6559018859559,18.7746842752556,11.1633257852871,14.7152930806058,92.8585735776156,0,28.415738362549,0,0,28.415738362549,86.2620628863096,1498.93019862446,185.717147155231,941.778757158768,9.13363018796219,88.2917584836345,166.435038980644,490.678910653302,0,29.4305861612115,15.7301408792682,0,107.573866658221,0,0,0,69.5170742083789,0,0,37.5493685505112,0,2.02969559732493,65.9651069130603,173.03154967195,50.7423899331233,5.07423899331233,1077.26093828021,1794.75833193457,0,0,0,831.667771003891,3.55196729531863,0,0,0,0,299.887524504759,0,0,293.798437712784,422.176684243586,2.02969559732493,370.926870411131,580.492940834931,4.05939119464986,474.441345874703,477.48588927069,19.7895320739181,83.2175194903222,2414.83033691734,0,128.885670430133,409.491086760305,1068.63473199158,759.613577298856,344.540827645907,5.07423899331233,4.05939119464986,0,0,3.0445433959874,170.494430175294,4266.42014557701,54.8017811277732,5.58166289264356,0,33.9974012551926,0,0,259.801036457591,50.2349660337921,0
"30998",46.8665989724776,0,2504.93891059794,0,25.8574339158497,17.7769858171467,0,0,867.840125800705,0,9.69653771844363,376.548881399561,6.46435847896242,8452.14871124337,42.0183301132558,5192.49594822657,355.539716342933,0,0,0,56.5631366909212,0,0,8.08044809870303,0,8421.4430084683,496.139513260366,0,56.5631366909212,0,130.903259198989,0,1504.5794359785,0,2656.85133485356,0,14.5448065776655,0,72.7240328883273,0,0,1323.57739856756,9350.69453981915,232.716905242647,12149.7617612099,101.813646043658,0,0,0,2369.18738253973,84.0366602265115,0,11.3126273381842,0,24.2413442961091,0,14287.8483281267,0,0,4.84826885922182,0,87.2688394659927,0,66041.5023106999,75.9562121278085,1179.74542241064,0,0,269.886966496681,368.468433300858,0,0,0,0,24.2413442961091,0,12.9287169579248,8.08044809870303,24.2413442961091,0,9.69653771844363,22.6252546763685,0,29.0896131553309,0,0,0,0,35.5539716342933,0,0,30.7057027750715,46.8665989724776,0,767.642569376788,1808.40428448974,0,539.773932993362,1446.40020966784,0,0,0,5602.98271164068,229.484726003166,54.9470470711806,137.367617677952,0,0,54.9470470711806,71.1079432685867,0,29.0896131553309,0,0,0,858.143588082262,927.635441731108,122.822811100286,1871.43177965962,0,0,0,0,0,1149.03971963557,7598.85339202033,11.3126273381842,197.162933608354,386.245419118005,0,0,0,29.0896131553309,3167.53565469159,4363.44197329964
"31000",32.7716525620795,43.6955367494393,4710.37886158956,5233.6329141641,280.743823615148,0,0,0,111.42361871107,16.3858262810398,0,3362.37155286936,159.488709135454,0,115.793172386014,2463.33588424964,279.651435196412,4.36955367494393,0,0,164.950651229134,0,0,525.438829412008,0,16575.9018658998,5.46194209367992,0,211.923353234781,895.758503363507,250.15694789054,0,24.0325452121916,6.5543305124159,1046.50810514907,0,16.3858262810398,15.2934378623038,0,0,0,1333.80625927664,690.389480641142,89.5758503363507,14494.9019282078,36.0488178182875,29.4944873058716,36.0488178182875,0,1083.6493113861,0,4.36955367494393,8.73910734988787,0,15.2934378623038,16.3858262810398,674.003654360102,217.385295328461,25.1249336309276,0,31.6792641433435,18.5706031185117,15.2934378623038,308.053534083547,948.193147462834,3171.20357959056,0,6.5543305124159,462.080301125321,1289.01833410846,19.6629915372477,81.9291314051988,0,180.244089091437,0,0,0,0,0,0,20.7553799559837,6.5543305124159,0,0,29.4944873058716,33.8640409808155,14.2010494435678,0,145.287659691886,0,986.426742118593,4.36955367494393,10.9238841873598,707.867695340917,19.6629915372477,3.27716525620795,0,0,0,0,17.4782146997757,0,519.976887318328,355.026236089195,7.64671893115189,400.906549676106,44.7879251681753,0,150.749601785566,887.019396013619,17.4782146997757,0,427.12387172577,17.4782146997757,2.18477683747197,1428.84405170667,424.939094888298,389.982665488746,2216.45610161531,0,0,0,261.0808320779,6.5543305124159,87.3910734988787,9534.36611872766,0,0,0,0,2567.11278402956,15.2934378623038,110.331230292334,2663.24296487833,0
"31001",108.517089789793,328.608088800077,3194.37630507982,279.698977908903,709.182107922026,0,0,0,2446.98395427406,0,12.2272777227936,15149.5970985412,313.323991646585,1996.10308824605,0,8364.98637210614,331.664908230775,10.6988680074444,0,0,30.5681943069839,0,41.2670623144283,651.102538738757,0,6076.9570282284,30.5681943069839,0,42.7954720297774,7.64204857674597,68.7784371907137,0,16.8125068688411,0,1265.52324430913,0,299.568304208442,0,1643.04044400038,0,0,3567.30827562502,3263.15474227053,4.58522914604758,14550.4604901243,360.70469282241,0,27.5113748762855,0,1592.60292339386,0,0,19.8693262995395,18.3409165841903,33.6250137376823,0,1268.58006373983,0,0,0,0,3441.97867896639,24.4545554455871,217.034179579586,51.9659303218726,0,0,53.4943400372218,53.4943400372218,175.767117265157,298.039894493093,41.2670623144283,0,0,9.17045829209517,21.3977360148887,38.2102428837299,39.7386525990791,302.62512363914,0,0,0,0,0,15.2840971534919,25.9829651609363,10.6988680074444,0,1470.33014616593,0,134.500054950729,0,0,132.97164523538,3.05681943069839,6.11363886139678,0,0,0,108.517089789793,0,0,6130.45136826562,1609.4154302627,0,198.693262995395,1011.80723156117,19.8693262995395,0,617.477525001075,45.8522914604758,145.198922958173,114.63072865119,0,0,12146.27200788,299.568304208442,9.17045829209517,55.022749752571,0,0,0,0,0,486.034289481044,2804.63182766577,21.3977360148887,1676.66545773807,1861.60303329532,24.4545554455871,777.96054511274,0,51.9659303218726,15.2840971534919,548.699087810361
"31003",13.3868014203576,0,0,24.861202637807,28.6860030436235,2229.858636591,0,109.006811565769,13.3868014203576,0,0,26773.6028407153,0,275.385629218786,1095.80531626642,1271.74613493398,485.749651538691,0,0,0,0,110.919211768678,707.588075076046,214.188822725722,0,0,501.048853161957,0,95.6200101454117,0,112.831611971586,14224.4327092314,546.946458031755,0,533.559656611397,0,0,0,0,156.816816638475,0,185.502819682099,66301.0026346256,0,1694.3865797767,344.232036523482,24.861202637807,1084.33091504897,0,240.962425566437,0,0,0,0,0,30.5984032465317,0,0,195.06482069664,0,0,0,76.4960081163293,0,4943.55452451778,78.4084083192376,0,0,187.415219885007,84.1456089279623,0,0,0,239.050025363529,124.306013189035,0,0,0,0,0,17.2116018261741,15.2992016232659,0,0,543.121657625938,42.0728044639811,36.3356038552564,0,237.137625160621,600.493663713185,0,3.82480040581647,0,32264.1038232648,0,0,1969.77220899548,0,191.240020290823,15.2992016232659,0,0,0,6607.34270104795,0,430.290045654353,0,61.1968064930635,0,45.8976048697976,0,0,57.372006087247,36.3356038552564,3.82480040581647,137.692814609393,0,19.1240020290823,36.3356038552564,0,2136.1510266485,0,589.019262495736,91.7952097395952,124.306013189035,13755.8946595189,1556.6937651673,0,0,19.1240020290823,0,0,131.955614000668,133.868014203576,3.82480040581647
"31004",9.40064996714605,0,1913.03226831422,49.3534123275168,200.938893047747,202.11397429364,128.083855802365,0,19.9763811801853,8.22556872125279,0,4504.08641550885,79.9055247207414,2299.6339982131,0,285.544742752061,37.6025998685842,30.5521123932247,17.6262186883988,0,11.7508124589326,0,696.823178814701,2117.49640509965,0,11.7508124589326,606.34192288092,0,31.7271936391179,1030.54625264839,279.669336522595,897.762071862448,17346.5493518762,77.5553622289549,251.467386621157,37.6025998685842,0,0,0,1890.70572464225,0,14.1009749507191,403.052867341387,7.05048747535954,2441.81882896619,265.568361571876,23.5016249178651,11.7508124589326,0,70.5048747535954,0,27.0268686555449,0,17.6262186883988,0,9.40064996714605,5.87540622946628,113.982880851646,8.22556872125279,116.333043343432,0,54.0537373110898,39.9527623603707,18.8012999342921,220.915274227932,558.163591799297,157.460886949696,21.1514624260786,21.1514624260786,5638.03981779584,0,0,0,15.2760561966123,11.7508124589326,160.986130687376,0,0,18.8012999342921,0,6685.03720788673,1515.8548072023,0,24.6767061637584,0,28.2019499014381,130.434018294151,14.1009749507191,844.883415797251,560.513754291083,0,23.5016249178651,0,206.814299277213,105.757312130393,51.7035748193033,311.396530161713,0,786.129353502588,2662.73410319412,0,401.877786095494,59.9291435405561,272.618849047235,0,216.214949244359,183.312674359348,64.6294685241291,2215.02814850879,7707.35789181387,51.7035748193033,0,820.206709633493,47.0032498357302,666.271066421476,407.75319232496,19709.6377373676,219.740192982039,1602.8108193984,0,130.434018294151,0,783.779191010802,119.858287081112,95.1815809173537,2055.2170990673,34.0773561309044,63.4543872782358,0,3.52524373767977,0,0,11.7508124589326,0,0
"31009",134.205226775101,0,3925.50288317171,20.9008140059584,466.968186606807,0,0,0,3086.17019440612,0,24.7509639544244,498.869429036954,128.154991141797,2113.18230028663,0,12722.5454939953,0,0,0,0,150.705869411384,0,0,1774.91912624283,0,11585.1011949342,0,0,277.760817710762,1197.39663397293,707.877569096537,0,7.1502784757226,0,4003.05590356224,46.2017993815922,0,0,20.3507925847489,0,20.9008140059584,3621.8910586641,406.465830273769,0,4450.77334042671,367.964330789109,12.1004712666075,0,0,2954.16505331585,33.0012852725658,5.50021421209431,0,50.6019707512676,67.65263480876,24.7509639544244,0,0,22.5508782695867,0,0,167.756533468876,7.70029989693203,0,45.6517779603827,113.304412769143,0,96.8037701328598,40.1515637482884,58.3022706481996,0,67.1026133875505,0,11.550449845398,12.1004712666075,48.9519064876393,49.5019279088488,13.2005141090263,88.0034273935089,17.6006854787018,0,11.0004284241886,0,0,0,5.50021421209431,18.1507068999112,0,0,35.2013709574036,7.70029989693203,0,0,80.8531489177863,0,1.10004284241886,0,0,0,6.05023563330374,30.8011995877281,0,1889.32358185439,1156.14502738222,24.2009425332149,41.2516065907073,58.3022706481996,33.5513066937753,3196.174478648,868.483824089691,84.1532774450429,0,28.6011139028904,0,92.9536201843938,2048.82979400513,15631.608790772,961.987465695294,1109.94322800063,7.70029989693203,0,9.90038558176975,0,6.60025705451317,2708.85549945645,3975.00481108056,19.2507497423301,56.1021849633619,16.5006426362829,0,0,0,229.908954065542,7.1502784757226,12.1004712666075
"31024",146.481019329317,0,10514.82185721,11.8368500468135,199.746844539978,609.597777410895,2347.3953249087,0,888.503556638939,0,14.7960625585169,816.742653230132,0,8.87763753511013,0,3116.05077482365,403.192704719585,0,0,0,0,12.5766531747393,461.637151825727,625.873446225264,54.0056283385866,19.9746844539978,1426.34043064103,0,114.669484828506,0,499.367111349945,0,349.187076380998,0,3796.66965251543,0,0,0,0,314.416329368484,0,465.336167465356,2295.60910595389,0,11892.3352814079,68.0618877691776,0,396.534476568252,0,313.676526240558,173.113931934647,0,0,33.291140756663,0,26.6329126053304,938.07036620997,3047.24908392655,10.3572437909618,379.519004625958,7.39803127925844,0,11.8368500468135,34.7707470125147,969.142097582856,498.627308222019,58.4444471061417,151.659641224798,46.6075970593282,751.639977972657,0,0,0,18.4950781981461,454.978923674394,7.39803127925844,14.7960625585169,0,42.9085814196989,0,0,0,0,34.0309438845888,0,0,81.3783440718428,0,102.832634781692,0,0,420.208176661879,4.43881876755506,3008.77932127441,0,0,6424.45036290803,2.21940938377753,2112.87773335621,6151.46300870339,0,0,98.3938160141372,439.443057987951,17.0154719422944,469.774986232911,0,39.9493689079956,0,1823.61471033721,174.593538190499,0,0,0,0,0,11.8368500468135,0,0,0,0,0,0,0,1074.93394487625,751.639977972657,0,0,22.9338969657012,113.92968170058,0,0,0,951.386822512635,2.21940938377753
"31025",15.4131888966166,0,895.677532547829,42.8144136017127,767.234291742691,0,0,0,299.700895211989,0,0,1258.74375989035,128.443240805138,789.497786815582,0,4844.87904316981,0,0,0,0,42.8144136017127,0,1851.29524413806,1793.06764163973,0,1292.99529077172,3815.62054018463,8.56288272034253,354.503344622181,0,784.360057183376,159.269618598371,409.305794032373,18.8383419847536,2255.46330853822,0,0,0,0,0,0,203.796608744152,49.6647197779867,0,1758.81611075836,294.563165579783,17.1257654406851,0,0,224.347527272974,0,0,0,0,71.9282148508773,0,0,3002.14668175209,10.275459264411,61.6527555864662,0,0,20.5509185288221,0,39.3892605135757,42.8144136017127,102.75459264411,47.9521432339182,70.2156383068088,729.557607773184,75.3533679390143,0,0,0,11.9880358084795,59.9401790423977,35.9641074254386,17.1257654406851,226.060103817043,0,0,20831.7810820493,0,0,51.3772963220552,89.0539802915624,0,0,118.167781540727,253.461328522139,0,0,0,15.4131888966166,0,0,416.156100208647,0,0,1018.98304372076,0,0,2538.03843830953,388.754875503551,0,46.2395666898497,22.2634950728906,15.4131888966166,222.634950728906,972.743477030912,0,0,1769.09157002277,0,143.856429701755,176.395384039056,10066.5249260347,1044.67169188179,16493.8246959238,0,49.6647197779867,0,282.575129771304,0,169.545077862782,2055.09185288221,29.1138012491646,0,11.9880358084795,0,0,0,65.0779086746033,0,30.8263777932331
"31026",0,0,3351.89092935298,0,3890.83812600327,0,0,12.0211270628319,669.176073164312,0,0,24098.3527186238,751.320441426997,751.320441426997,92.1619741483783,1508.65144638541,134.23591886829,74.1302835541304,0,52.0915506056051,755.327483781274,0,0,7783.67977318369,0,667.172551987173,0,10.0176058856933,0,1829.21483472759,218.383808308114,0,126.221834159735,0,520.915506056051,0,0,0,132.232397691151,0,222.390850662391,198.348596536727,1019.79227916358,0,30679.9197855243,126.221834159735,104.18310121121,62.1091564912984,0,693.218327289976,0,0,0,0,10.0176058856933,0,176.309863588202,0,58.1021141370211,0,0,66.1161988455757,18.0316905942479,100.176058856933,104.18310121121,160.281694171093,0,52.0915506056051,0,1200.10918510606,64.1126776684371,0,0,0,112.197185919765,0,52.0915506056051,0,0,16.0281694171093,0,0,0,0,0,132.232397691151,0,0,1057.85918152921,308.542261279353,0,0,0,0,6.01056353141597,24.0422541256639,0,0,0,0,0,0,380.669023656345,613.077480204429,0,442.778180147643,178.313384765341,0,1440.5317263627,2452.30992081772,0,0,833.464809689682,0,222.390850662391,715.257060238501,3061.38035866787,1011.77819445502,749.316920249858,0,0,0,86.1514106169623,0,1015.7852368093,585.028183724488,12.0211270628319,0,22.0387329485252,0,0,0,84.1478894398236,941.654953255169,60.1056353141597
"31040",5.32867870768812,18.6503754769084,4581.33151893486,35.9685812768948,751.343697784025,0,0,0,0,10.6573574153762,0,6327.80596537964,118.563101246061,19.9825451538305,306.399025692067,474.252404984243,283.752141184392,13.3216967692203,0,0,0,0,0,595.479845584147,0,1533.32729813726,377.004018568934,0,15.9860361230644,0,491.570610784229,2096.83507147528,54.6189567538032,0,191.832433476772,0,31.9720722461287,723.368134568662,0,0,54.6189567538032,0,50786.3045932985,71.9371625537896,23002.5738114127,0,9.32518773845421,490.238441107307,0,0,11.9895270922983,23.9790541845965,14.6538664461423,14.6538664461423,0,0,398.318733399687,0,38.6329206307389,0,0,257.108747645952,0,30.6399025692067,3912.58234112,93.2518773845421,0,3.99650903076609,0,735.357661660961,0,0,0,62.6119748153354,732.693322307116,0,0,0,0,0,19.9825451538305,0,0,0,227.801014753667,0,38.6329206307389,0,907.207549983902,431.622975322738,1414.7641968912,0,0,207.818469599837,83.9266896460879,21.3147148307525,0,0,0,0,0,3.99650903076609,460.930708215022,680.738704907157,11.9895270922983,381.000527599701,250.447899261342,95.9162167383862,53.2867870768812,230.465354107511,38.6329206307389,0,10.6573574153762,35.9685812768948,0,511.553155938059,0,81.2623502922438,317.056383107443,0,0,0,0,0,241.122711522887,9656.89798800779,0,57.2832961076473,29.3077328922847,0,11.9895270922983,0,71.9371625537896,2869.49348409005,0
